rchid,type,parmname,value1
6551,1,RO,2.126284112097e+008
6551,1,BP,0.000000000000e+000
6600,-1,USIF,3.336604465882e+008
6600,-2,LUIF,2.210368504101e+006
6600,-1,USBP,0.000000000000e+000
6600,-2,LUBP,0.000000000000e+000
6600,-3,PSIF,0.000000000000e+000
6600,-4,PSWD,0.000000000000e+000
6600,-4,PSDT,0.000000000000e+000
6600,0,IVOL,3.358708150923e+008
6600,1,RO,3.378812321346e+008
6600,1,BP,0.000000000000e+000
6710,-1,USIF,1.403148955093e+010
6710,-2,LUIF,1.365096681927e+007
6710,-1,USBP,0.000000000000e+000
6710,-2,LUBP,0.000000000000e+000
6710,-3,PSIF,0.000000000000e+000
6710,-4,PSWD,0.000000000000e+000
6710,-4,PSDT,0.000000000000e+000
6710,0,IVOL,1.404514051775e+010
6710,1,RO,1.404514051775e+010
6710,1,BP,0.000000000000e+000
6814,-1,USIF,4.171895224143e+008
6814,-2,LUIF,1.548134488928e+007
6814,-1,USBP,0.000000000000e+000
6814,-2,LUBP,0.000000000000e+000
6814,-3,PSIF,0.000000000000e+000
6814,-4,PSWD,0.000000000000e+000
6814,-4,PSDT,0.000000000000e+000
6814,0,IVOL,4.326708673036e+008
6814,1,RO,4.326708673036e+008
6814,1,BP,0.000000000000e+000
6888,-1,USIF,2.858096071539e+008
6888,-2,LUIF,5.493121140260e+006
6888,-1,USBP,0.000000000000e+000
6888,-2,LUBP,0.000000000000e+000
6888,-3,PSIF,0.000000000000e+000
6888,-4,PSWD,0.000000000000e+000
6888,-4,PSDT,0.000000000000e+000
6888,0,IVOL,2.913027282942e+008
6888,1,RO,2.913027282942e+008
6888,1,BP,0.000000000000e+000
6980,-1,USIF,5.108132168908e+008
6980,-2,LUIF,4.359160765983e+006
6980,-1,USBP,0.000000000000e+000
6980,-2,LUBP,0.000000000000e+000
6980,-3,PSIF,0.000000000000e+000
6980,-4,PSWD,0.000000000000e+000
6980,-4,PSDT,0.000000000000e+000
6980,0,IVOL,5.151723776568e+008
6980,1,RO,5.166265547985e+008
6980,1,BP,0.000000000000e+000
1061,-1,USIF,1.467359724456e+009
1061,-2,LUIF,5.471057977862e+007
1061,-1,USBP,0.000000000000e+000
1061,-2,LUBP,0.000000000000e+000
1061,-3,PSIF,0.000000000000e+000
1061,-4,PSWD,0.000000000000e+000
1061,-4,PSDT,0.000000000000e+000
1061,0,IVOL,1.522070304234e+009
1061,1,RO,1.526794699596e+009
1061,1,BP,0.000000000000e+000
2052,-1,USIF,4.962802142745e+008
2052,-2,LUIF,8.064352014410e+006
2052,-1,USBP,0.000000000000e+000
2052,-2,LUBP,0.000000000000e+000
2052,-3,PSIF,0.000000000000e+000
2052,-4,PSWD,0.000000000000e+000
2052,-4,PSDT,0.000000000000e+000
2052,0,IVOL,5.043445662889e+008
2052,1,RO,5.051056863191e+008
2052,1,BP,0.000000000000e+000
3040,-1,USIF,3.101684186137e+008
3040,-2,LUIF,1.325445235962e+007
3040,-1,USBP,0.000000000000e+000
3040,-2,LUBP,0.000000000000e+000
3040,-3,PSIF,0.000000000000e+000
3040,-4,PSWD,0.000000000000e+000
3040,-4,PSDT,0.000000000000e+000
3040,0,IVOL,3.234228709733e+008
3040,1,RO,3.234228709733e+008
3040,1,BP,0.000000000000e+000
5048,-1,USIF,3.293362815884e+008
5048,-2,LUIF,7.975171773425e+007
5048,-1,USBP,0.000000000000e+000
5048,-2,LUBP,0.000000000000e+000
5048,-3,PSIF,0.000000000000e+000
5048,-4,PSWD,0.000000000000e+000
5048,-4,PSDT,0.000000000000e+000
5048,0,IVOL,4.090879993226e+008
5048,1,RO,4.102455699794e+008
5048,1,BP,0.000000000000e+000
5073,-1,USIF,3.020749115260e+008
5073,-2,LUIF,1.695280503748e+007
5073,-1,USBP,0.000000000000e+000
5073,-2,LUBP,0.000000000000e+000
5073,-3,PSIF,0.000000000000e+000
5073,-4,PSWD,0.000000000000e+000
5073,-4,PSDT,0.000000000000e+000
5073,0,IVOL,3.190277165635e+008
5073,1,RO,3.195187319307e+008
5073,1,BP,0.000000000000e+000
5205,-1,USIF,5.277580132597e+008
5205,-2,LUIF,3.953515056714e+007
5205,-1,USBP,0.000000000000e+000
5205,-2,LUBP,0.000000000000e+000
5205,-3,PSIF,0.000000000000e+000
5205,-4,PSWD,0.000000000000e+000
5205,-4,PSDT,0.000000000000e+000
5205,0,IVOL,5.672931638269e+008
5205,1,RO,5.684487823976e+008
5205,1,BP,0.000000000000e+000
5301,-1,USIF,1.491381005070e+009
5301,-2,LUIF,3.216659056927e+006
5301,-1,USBP,0.000000000000e+000
5301,-2,LUBP,0.000000000000e+000
5301,-3,PSIF,0.000000000000e+000
5301,-4,PSWD,0.000000000000e+000
5301,-4,PSDT,0.000000000000e+000
5301,0,IVOL,1.494597664127e+009
5301,1,RO,1.494597664127e+009
5301,1,BP,0.000000000000e+000
5341,-1,USIF,1.261321596148e+009
5341,-2,LUIF,2.377025138792e+007
5341,-1,USBP,0.000000000000e+000
5341,-2,LUBP,0.000000000000e+000
5341,-3,PSIF,0.000000000000e+000
5341,-4,PSWD,0.000000000000e+000
5341,-4,PSDT,0.000000000000e+000
5341,0,IVOL,1.285091847536e+009
5341,1,RO,1.285091847536e+009
5341,1,BP,0.000000000000e+000
5399,-1,USIF,3.422145951148e+008
5399,-2,LUIF,3.530959666167e+007
5399,-1,USBP,0.000000000000e+000
5399,-2,LUBP,0.000000000000e+000
5399,-3,PSIF,0.000000000000e+000
5399,-4,PSWD,0.000000000000e+000
5399,-4,PSDT,0.000000000000e+000
5399,0,IVOL,3.775241917765e+008
5399,1,RO,3.657651881962e+008
5399,1,BP,0.000000000000e+000
5433,-1,USIF,2.000742475856e+008
5433,-2,LUIF,1.042390961319e+007
5433,-1,USBP,0.000000000000e+000
5433,-2,LUBP,0.000000000000e+000
5433,-3,PSIF,0.000000000000e+000
5433,-4,PSWD,0.000000000000e+000
5433,-4,PSDT,0.000000000000e+000
5433,0,IVOL,2.104981571988e+008
5433,1,RO,2.112330544501e+008
5433,1,BP,0.000000000000e+000
5466,-1,USIF,7.019814722417e+007
5466,-2,LUIF,1.221475161101e+007
5466,-1,USBP,0.000000000000e+000
5466,-2,LUBP,0.000000000000e+000
5466,-3,PSIF,0.000000000000e+000
5466,-4,PSWD,0.000000000000e+000
5466,-4,PSDT,1.385009605603e+010
5466,0,IVOL,1.393250895486e+010
5466,1,RO,1.374501781568e+010
5466,2,RO,1.876529151988e+008
5466,1,BP,0.000000000000e+000
5466,2,BP,0.000000000000e+000
5474,-1,USIF,2.757227730722e+010
5474,-2,LUIF,7.497108070090e+006
5474,-1,USBP,0.000000000000e+000
5474,-2,LUBP,0.000000000000e+000
5474,-3,PSIF,0.000000000000e+000
5474,-4,PSWD,0.000000000000e+000
5474,-4,PSDT,0.000000000000e+000
5474,0,IVOL,2.757977441529e+010
5474,1,RO,2.757977441529e+010
5474,1,BP,0.000000000000e+000
5508,-1,USIF,3.545168898676e+008
5508,-2,LUIF,7.643711761519e+006
5508,-1,USBP,0.000000000000e+000
5508,-2,LUBP,0.000000000000e+000
5508,-3,PSIF,0.000000000000e+000
5508,-4,PSWD,0.000000000000e+000
5508,-4,PSDT,0.000000000000e+000
5508,0,IVOL,3.621606016291e+008
5508,1,RO,3.625291321580e+008
5508,1,BP,0.000000000000e+000
6049,-1,USIF,1.918424589428e+008
6049,-2,LUIF,5.967846143012e+006
6049,-1,USBP,0.000000000000e+000
6049,-2,LUBP,0.000000000000e+000
6049,-3,PSIF,0.000000000000e+000
6049,-4,PSWD,0.000000000000e+000
6049,-4,PSDT,0.000000000000e+000
6049,0,IVOL,1.978103050858e+008
6049,1,RO,1.983871289095e+008
6049,1,BP,0.000000000000e+000
6142,-1,USIF,3.359114720629e+008
6142,-2,LUIF,5.708872138650e+006
6142,-1,USBP,0.000000000000e+000
6142,-2,LUBP,0.000000000000e+000
6142,-3,PSIF,0.000000000000e+000
6142,-4,PSWD,0.000000000000e+000
6142,-4,PSDT,0.000000000000e+000
6142,0,IVOL,3.416203442016e+008
6142,1,RO,3.424791983474e+008
6142,1,BP,0.000000000000e+000
6190,-1,USIF,2.492949832803e+008
6190,-2,LUIF,1.266812657101e+007
6190,-1,USBP,0.000000000000e+000
6190,-2,LUBP,0.000000000000e+000
6190,-3,PSIF,0.000000000000e+000
6190,-4,PSWD,0.000000000000e+000
6190,-4,PSDT,0.000000000000e+000
6190,0,IVOL,2.619631098513e+008
6190,1,RO,2.619631098513e+008
6190,1,BP,0.000000000000e+000
6247,-1,USIF,1.383572539139e+010
6247,-2,LUIF,1.592966981136e+007
6247,-1,USBP,0.000000000000e+000
6247,-2,LUBP,0.000000000000e+000
6247,-3,PSIF,0.000000000000e+000
6247,-4,PSWD,0.000000000000e+000
6247,-4,PSDT,0.000000000000e+000
6247,0,IVOL,1.385165506120e+010
6247,1,RO,1.385165506120e+010
6247,1,BP,0.000000000000e+000
6273,-1,USIF,1.542971865839e+008
6273,-2,LUIF,9.236851052505e+005
6273,-1,USBP,0.000000000000e+000
6273,-2,LUBP,0.000000000000e+000
6273,-3,PSIF,0.000000000000e+000
6273,-4,PSWD,0.000000000000e+000
6273,-4,PSDT,0.000000000000e+000
6273,0,IVOL,1.552208716892e+008
6273,1,RO,1.561745688554e+008
6273,1,BP,0.000000000000e+000
6323,-1,USIF,2.759376359762e+010
6323,-2,LUIF,1.276135980629e+007
6323,-1,USBP,0.000000000000e+000
6323,-2,LUBP,0.000000000000e+000
6323,-3,PSIF,0.000000000000e+000
6323,-4,PSWD,0.000000000000e+000
6323,-4,PSDT,0.000000000000e+000
6323,0,IVOL,2.760652495743e+010
6323,1,RO,2.760652495743e+010
6323,1,BP,0.000000000000e+000
6355,-1,USIF,1.639430280967e+008
6355,-2,LUIF,5.874340791097e+007
6355,-1,USBP,0.000000000000e+000
6355,-2,LUBP,0.000000000000e+000
6355,-3,PSIF,0.000000000000e+000
6355,-4,PSWD,0.000000000000e+000
6355,-4,PSDT,0.000000000000e+000
6355,0,IVOL,2.226864360077e+008
6355,1,RO,2.226864360077e+008
6355,1,BP,0.000000000000e+000
6451,-1,USIF,3.083593893448e+008
6451,-2,LUIF,4.171318370229e+006
6451,-1,USBP,0.000000000000e+000
6451,-2,LUBP,0.000000000000e+000
6451,-3,PSIF,0.000000000000e+000
6451,-4,PSWD,0.000000000000e+000
6451,-4,PSDT,0.000000000000e+000
6451,0,IVOL,3.125307077151e+008
6451,1,RO,3.125307077151e+008
6451,1,BP,0.000000000000e+000
6535,-1,USIF,3.624180002314e+008
6535,-2,LUIF,6.516522656510e+006
6535,-1,USBP,0.000000000000e+000
6535,-2,LUBP,0.000000000000e+000
6535,-3,PSIF,0.000000000000e+000
6535,-4,PSWD,0.000000000000e+000
6535,-4,PSDT,0.000000000000e+000
6535,0,IVOL,3.689345228879e+008
6535,1,RO,3.689345228879e+008
6535,1,BP,0.000000000000e+000
6597,-1,USIF,3.514989347443e+008
6597,-2,LUIF,4.797404458265e+006
6597,-1,USBP,0.000000000000e+000
6597,-2,LUBP,0.000000000000e+000
6597,-3,PSIF,0.000000000000e+000
6597,-4,PSWD,0.000000000000e+000
6597,-4,PSDT,0.000000000000e+000
6597,0,IVOL,3.562963392026e+008
6597,1,RO,3.562963392026e+008
6597,1,BP,0.000000000000e+000
6699,-1,USIF,1.415309854636e+010
6699,-2,LUIF,1.161110455413e+007
6699,-1,USBP,0.000000000000e+000
6699,-2,LUBP,0.000000000000e+000
6699,-3,PSIF,0.000000000000e+000
6699,-4,PSWD,0.000000000000e+000
6699,-4,PSDT,0.000000000000e+000
6699,0,IVOL,1.416470965092e+010
6699,1,RO,1.416470965092e+010
6699,1,BP,0.000000000000e+000
6811,-1,USIF,4.746736649753e+008
6811,-2,LUIF,8.625916045516e+006
6811,-1,USBP,0.000000000000e+000
6811,-2,LUBP,0.000000000000e+000
6811,-3,PSIF,0.000000000000e+000
6811,-4,PSWD,0.000000000000e+000
6811,-4,PSDT,0.000000000000e+000
6811,0,IVOL,4.832995810208e+008
6811,1,RO,4.832995810208e+008
6811,1,BP,0.000000000000e+000
6886,-1,USIF,3.499432355558e+008
6886,-2,LUIF,5.161248769873e+006
6886,-1,USBP,0.000000000000e+000
6886,-2,LUBP,0.000000000000e+000
6886,-3,PSIF,0.000000000000e+000
6886,-4,PSWD,0.000000000000e+000
6886,-4,PSDT,0.000000000000e+000
6886,0,IVOL,3.551044843257e+008
6886,1,RO,3.551044843257e+008
6886,1,BP,0.000000000000e+000
6977,-1,USIF,5.626197749452e+008
6977,-2,LUIF,1.260402002090e+007
6977,-1,USBP,0.000000000000e+000
6977,-2,LUBP,0.000000000000e+000
6977,-3,PSIF,0.000000000000e+000
6977,-4,PSWD,0.000000000000e+000
6977,-4,PSDT,0.000000000000e+000
6977,0,IVOL,5.752237949661e+008
6977,1,RO,5.760841037830e+008
6977,1,BP,0.000000000000e+000
9009,-1,USIF,1.876529151988e+008
9009,-2,LUIF,0.000000000000e+000
9009,-1,USBP,0.000000000000e+000
9009,-2,LUBP,0.000000000000e+000
9009,-3,PSIF,0.000000000000e+000
9009,-4,PSWD,0.000000000000e+000
9009,-4,PSDT,0.000000000000e+000
9009,0,IVOL,1.876529151988e+008
9009,1,RO,1.590910699463e+007
9009,2,RO,1.717438082042e+008
9009,1,BP,0.000000000000e+000
9009,2,BP,0.000000000000e+000
9109,-1,USIF,1.590910699463e+007
9109,-2,LUIF,0.000000000000e+000
9109,-1,USBP,0.000000000000e+000
9109,-2,LUBP,0.000000000000e+000
9109,-3,PSIF,0.000000000000e+000
9109,-4,PSWD,0.000000000000e+000
9109,-4,PSDT,0.000000000000e+000
9109,0,IVOL,1.590910699463e+007
9109,1,RO,1.590910699463e+007
9109,1,BP,0.000000000000e+000
9209,-1,USIF,1.717438082042e+008
9209,-2,LUIF,0.000000000000e+000
9209,-1,USBP,0.000000000000e+000
9209,-2,LUBP,0.000000000000e+000
9209,-3,PSIF,0.000000000000e+000
9209,-4,PSWD,1.385009605603e+010
9209,-4,PSDT,0.000000000000e+000
9209,0,IVOL,1.717438082042e+008
9209,1,RO,0.000000000000e+000
9209,1,BP,0.000000000000e+000
1046,-1,USIF,1.701710921204e+009
1046,-2,LUIF,2.269016387994e+006
1046,-1,USBP,0.000000000000e+000
1046,-2,LUBP,0.000000000000e+000
1046,-3,PSIF,0.000000000000e+000
1046,-4,PSWD,0.000000000000e+000
1046,-4,PSDT,0.000000000000e+000
1046,0,IVOL,1.703979937591e+009
1046,1,RO,1.704667780583e+009
1046,1,BP,0.000000000000e+000
2042,-1,USIF,5.489998858934e+008
2042,-2,LUIF,8.018512464840e+006
2042,-1,USBP,0.000000000000e+000
2042,-2,LUBP,0.000000000000e+000
2042,-3,PSIF,0.000000000000e+000
2042,-4,PSWD,0.000000000000e+000
2042,-4,PSDT,0.000000000000e+000
2042,0,IVOL,5.570183983582e+008
2042,1,RO,5.584419207972e+008
2042,1,BP,0.000000000000e+000
3034,-1,USIF,3.492684754992e+008
3034,-2,LUIF,5.213692171524e+006
3034,-1,USBP,0.000000000000e+000
3034,-2,LUBP,0.000000000000e+000
3034,-3,PSIF,0.000000000000e+000
3034,-4,PSWD,0.000000000000e+000
3034,-4,PSDT,0.000000000000e+000
3034,0,IVOL,3.544821676708e+008
3034,1,RO,3.544821676708e+008
3034,1,BP,0.000000000000e+000
5039,-1,USIF,6.920958949641e+008
5039,-2,LUIF,1.091147860543e+007
5039,-1,USBP,0.000000000000e+000
5039,-2,LUBP,0.000000000000e+000
5039,-3,PSIF,0.000000000000e+000
5039,-4,PSWD,0.000000000000e+000
5039,-4,PSDT,0.000000000000e+000
5039,0,IVOL,7.030073735696e+008
5039,1,RO,7.030073735696e+008
5039,1,BP,0.000000000000e+000
5067,-1,USIF,3.928293298507e+008
5067,-2,LUIF,1.077191437343e+007
5067,-1,USBP,0.000000000000e+000
5067,-2,LUBP,0.000000000000e+000
5067,-3,PSIF,0.000000000000e+000
5067,-4,PSWD,0.000000000000e+000
5067,-4,PSDT,0.000000000000e+000
5067,0,IVOL,4.036012442241e+008
5067,1,RO,4.045167989267e+008
5067,1,BP,0.000000000000e+000
5199,-1,USIF,6.856202237157e+008
5199,-2,LUIF,1.842955147280e+006
5199,-1,USBP,0.000000000000e+000
5199,-2,LUBP,0.000000000000e+000
5199,-3,PSIF,0.000000000000e+000
5199,-4,PSWD,0.000000000000e+000
5199,-4,PSDT,0.000000000000e+000
5199,0,IVOL,6.874631788630e+008
5199,1,RO,6.887988400427e+008
5199,1,BP,0.000000000000e+000
5299,-1,USIF,1.552940676979e+009
5299,-2,LUIF,3.460691936799e+007
5299,-1,USBP,0.000000000000e+000
5299,-2,LUBP,0.000000000000e+000
5299,-3,PSIF,0.000000000000e+000
5299,-4,PSWD,0.000000000000e+000
5299,-4,PSDT,0.000000000000e+000
5299,0,IVOL,1.587547596347e+009
5299,1,RO,1.589674408427e+009
5299,1,BP,0.000000000000e+000
5339,-1,USIF,1.316037602026e+009
5339,-2,LUIF,3.011060756067e+007
5339,-1,USBP,0.000000000000e+000
5339,-2,LUBP,0.000000000000e+000
5339,-3,PSIF,0.000000000000e+000
5339,-4,PSWD,0.000000000000e+000
5339,-4,PSDT,0.000000000000e+000
5339,0,IVOL,1.346148209586e+009
5339,1,RO,1.346148209586e+009
5339,1,BP,0.000000000000e+000
5397,-1,USIF,3.865900560531e+008
5397,-2,LUIF,2.687827576072e+007
5397,-1,USBP,0.000000000000e+000
5397,-2,LUBP,0.000000000000e+000
5397,-3,PSIF,0.000000000000e+000
5397,-4,PSWD,0.000000000000e+000
5397,-4,PSDT,0.000000000000e+000
5397,0,IVOL,4.134683318138e+008
5397,1,RO,4.134683318138e+008
5397,1,BP,0.000000000000e+000
5463,-1,USIF,1.377093849135e+010
5463,-2,LUIF,2.163783525336e+007
5463,-1,USBP,0.000000000000e+000
5463,-2,LUBP,0.000000000000e+000
5463,-3,PSIF,0.000000000000e+000
5463,-4,PSWD,0.000000000000e+000
5463,-4,PSDT,0.000000000000e+000
5463,0,IVOL,1.379257632660e+010
5463,1,RO,1.379257632660e+010
5463,1,BP,0.000000000000e+000
5471,-1,USIF,2.759909613078e+010
5471,-2,LUIF,7.906260053311e+006
5471,-1,USBP,0.000000000000e+000
5471,-2,LUBP,0.000000000000e+000
5471,-3,PSIF,0.000000000000e+000
5471,-4,PSWD,0.000000000000e+000
5471,-4,PSDT,1.400395262482e+010
5471,0,IVOL,4.161095501565e+010
5471,1,RO,4.123016920464e+010
5471,2,RO,3.809210103339e+008
5471,1,BP,0.000000000000e+000
5471,2,BP,0.000000000000e+000
5504,-1,USIF,4.387959796461e+008
5504,-2,LUIF,2.244007792893e+007
5504,-1,USBP,0.000000000000e+000
5504,-2,LUBP,0.000000000000e+000
5504,-3,PSIF,0.000000000000e+000
5504,-4,PSWD,0.000000000000e+000
5504,-4,PSDT,0.000000000000e+000
5504,0,IVOL,4.612360575750e+008
5504,1,RO,4.618244073863e+008
5504,1,BP,0.000000000000e+000
6045,-1,USIF,2.256727755810e+008
6045,-2,LUIF,1.102024398616e+007
6045,-1,USBP,0.000000000000e+000
6045,-2,LUBP,0.000000000000e+000
6045,-3,PSIF,0.000000000000e+000
6045,-4,PSWD,0.000000000000e+000
6045,-4,PSDT,0.000000000000e+000
6045,0,IVOL,2.366930195672e+008
6045,1,RO,2.366930195672e+008
6045,1,BP,0.000000000000e+000
6140,-1,USIF,3.479220486630e+008
6140,-2,LUIF,7.046125710099e+006
6140,-1,USBP,0.000000000000e+000
6140,-2,LUBP,0.000000000000e+000
6140,-3,PSIF,0.000000000000e+000
6140,-4,PSWD,0.000000000000e+000
6140,-4,PSDT,0.000000000000e+000
6140,0,IVOL,3.549681743731e+008
6140,1,RO,3.549681743731e+008
6140,1,BP,0.000000000000e+000
6188,-1,USIF,2.687574603485e+008
6188,-2,LUIF,6.399081188909e+006
6188,-1,USBP,0.000000000000e+000
6188,-2,LUBP,0.000000000000e+000
6188,-3,PSIF,0.000000000000e+000
6188,-4,PSWD,0.000000000000e+000
6188,-4,PSDT,0.000000000000e+000
6188,0,IVOL,2.751565415374e+008
6188,1,RO,2.760878060101e+008
6188,1,BP,0.000000000000e+000
6243,-1,USIF,1.387141236451e+010
6243,-2,LUIF,1.775911423302e+006
6243,-1,USBP,0.000000000000e+000
6243,-2,LUBP,0.000000000000e+000
6243,-3,PSIF,0.000000000000e+000
6243,-4,PSWD,0.000000000000e+000
6243,-4,PSDT,0.000000000000e+000
6243,0,IVOL,1.387318827594e+010
6243,1,RO,1.387318827594e+010
6243,1,BP,0.000000000000e+000
6270,-1,USIF,1.741786164808e+008
6270,-2,LUIF,3.095146592606e+006
6270,-1,USBP,0.000000000000e+000
6270,-2,LUBP,0.000000000000e+000
6270,-3,PSIF,0.000000000000e+000
6270,-4,PSWD,0.000000000000e+000
6270,-4,PSDT,0.000000000000e+000
6270,0,IVOL,1.772737630734e+008
6270,1,RO,1.777397998787e+008
6270,1,BP,0.000000000000e+000
6320,-1,USIF,2.762300691668e+010
6320,-2,LUIF,2.172401386792e+006
6320,-1,USBP,0.000000000000e+000
6320,-2,LUBP,0.000000000000e+000
6320,-3,PSIF,0.000000000000e+000
6320,-4,PSWD,0.000000000000e+000
6320,-4,PSDT,0.000000000000e+000
6320,0,IVOL,2.762517931806e+010
6320,1,RO,2.762517931806e+010
6320,1,BP,0.000000000000e+000
6354,-1,USIF,2.226864360077e+008
6354,-2,LUIF,3.688103148382e+007
6354,-1,USBP,0.000000000000e+000
6354,-2,LUBP,0.000000000000e+000
6354,-3,PSIF,0.000000000000e+000
6354,-4,PSWD,0.000000000000e+000
6354,-4,PSDT,0.000000000000e+000
6354,0,IVOL,2.595674674915e+008
6354,1,RO,2.595674674915e+008
6354,1,BP,0.000000000000e+000
6449,-1,USIF,3.261061661769e+008
6449,-2,LUIF,5.169854663239e+006
6449,-1,USBP,0.000000000000e+000
6449,-2,LUBP,0.000000000000e+000
6449,-3,PSIF,0.000000000000e+000
6449,-4,PSWD,0.000000000000e+000
6449,-4,PSDT,0.000000000000e+000
6449,0,IVOL,3.312760208401e+008
6449,1,RO,3.312760208401e+008
6449,1,BP,0.000000000000e+000
6532,-1,USIF,4.220935391137e+008
6532,-2,LUIF,4.721414698499e+006
6532,-1,USBP,0.000000000000e+000
6532,-2,LUBP,0.000000000000e+000
6532,-3,PSIF,0.000000000000e+000
6532,-4,PSWD,0.000000000000e+000
6532,-4,PSDT,0.000000000000e+000
6532,0,IVOL,4.268149538121e+008
6532,1,RO,4.303727757802e+008
6532,1,BP,0.000000000000e+000
6595,-1,USIF,3.908579407448e+008
6595,-2,LUIF,9.757780132995e+006
6595,-1,USBP,0.000000000000e+000
6595,-2,LUBP,0.000000000000e+000
6595,-3,PSIF,0.000000000000e+000
6595,-4,PSWD,0.000000000000e+000
6595,-4,PSDT,0.000000000000e+000
6595,0,IVOL,4.006157208778e+008
6595,1,RO,4.006157208778e+008
6595,1,BP,0.000000000000e+000
6697,-1,USIF,1.418191563772e+010
6697,-2,LUIF,1.242002958440e+007
6697,-1,USBP,0.000000000000e+000
6697,-2,LUBP,0.000000000000e+000
6697,-3,PSIF,0.000000000000e+000
6697,-4,PSWD,0.000000000000e+000
6697,-4,PSDT,0.000000000000e+000
6697,0,IVOL,1.419433566730e+010
6697,1,RO,1.419433566730e+010
6697,1,BP,0.000000000000e+000
6809,-1,USIF,4.892848567194e+008
6809,-2,LUIF,1.577901858465e+007
6809,-1,USBP,0.000000000000e+000
6809,-2,LUBP,0.000000000000e+000
6809,-3,PSIF,0.000000000000e+000
6809,-4,PSWD,0.000000000000e+000
6809,-4,PSDT,0.000000000000e+000
6809,0,IVOL,5.050638753041e+008
6809,1,RO,5.066413332695e+008
6809,1,BP,0.000000000000e+000
6885,-1,USIF,3.551044843257e+008
6885,-2,LUIF,2.657282703559e+007
6885,-1,USBP,0.000000000000e+000
6885,-2,LUBP,0.000000000000e+000
6885,-3,PSIF,0.000000000000e+000
6885,-4,PSWD,0.000000000000e+000
6885,-4,PSDT,0.000000000000e+000
6885,0,IVOL,3.816773113613e+008
6885,1,RO,3.830709499379e+008
6885,1,BP,0.000000000000e+000
6974,-1,USIF,6.367377977908e+008
6974,-2,LUIF,3.020730455445e+006
6974,-1,USBP,0.000000000000e+000
6974,-2,LUBP,0.000000000000e+000
6974,-3,PSIF,0.000000000000e+000
6974,-4,PSWD,0.000000000000e+000
6974,-4,PSDT,0.000000000000e+000
6974,0,IVOL,6.397585282463e+008
6974,1,RO,6.404565860978e+008
6974,1,BP,0.000000000000e+000
9005,-1,USIF,3.809210103339e+008
9005,-2,LUIF,0.000000000000e+000
9005,-1,USBP,0.000000000000e+000
9005,-2,LUBP,0.000000000000e+000
9005,-3,PSIF,0.000000000000e+000
9005,-4,PSWD,0.000000000000e+000
9005,-4,PSDT,0.000000000000e+000
9005,0,IVOL,3.809210103339e+008
9005,1,RO,5.532063333785e+007
9005,2,RO,3.256003769961e+008
9005,1,BP,0.000000000000e+000
9005,2,BP,0.000000000000e+000
9105,-1,USIF,5.532063333785e+007
9105,-2,LUIF,0.000000000000e+000
9105,-1,USBP,0.000000000000e+000
9105,-2,LUBP,0.000000000000e+000
9105,-3,PSIF,0.000000000000e+000
9105,-4,PSWD,0.000000000000e+000
9105,-4,PSDT,0.000000000000e+000
9105,0,IVOL,5.532063333785e+007
9105,1,RO,5.532063333785e+007
9105,1,BP,0.000000000000e+000
9205,-1,USIF,3.256003769961e+008
9205,-2,LUIF,0.000000000000e+000
9205,-1,USBP,0.000000000000e+000
9205,-2,LUBP,0.000000000000e+000
9205,-3,PSIF,0.000000000000e+000
9205,-4,PSWD,1.400395262482e+010
9205,-4,PSDT,0.000000000000e+000
9205,0,IVOL,3.256003769961e+008
9205,1,RO,0.000000000000e+000
9205,1,BP,0.000000000000e+000
1007,-1,USIF,2.478412039013e+009
1007,-2,LUIF,3.100948725635e+006
1007,-1,USBP,0.000000000000e+000
1007,-2,LUBP,0.000000000000e+000
1007,-3,PSIF,0.000000000000e+000
1007,-4,PSWD,0.000000000000e+000
